module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M3,,,14. A high pass filter will?,allow frequencies above a certain value to pass,allow frequencies below a certain value to pass,allow frequencies within a range to pass,,allow frequencies above a certain value to pass,EASY,,,,REVIEWED,High-pass = passes frequencies above cutoff,1,261722955-Module-3.pdf,"{""raw"": ""14. A high pass filter will?"", ""question"": ""14. A high pass filter will?"", ""options"": [""allow frequencies above a certain value to pass"", ""allow frequencies below a certain value to pass"", ""allow frequencies within a range to pass""], ""correct"": ""allow frequencies above a certain value to pass"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M3,,,"If you apply this waveform to this circuit, what is the output across the",Zero,Pulsed negative,Pulsed positive,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,261722955-Module-3.pdf,"{""raw"": ""If you apply this waveform to this circuit, what is the output across the"", ""question"": ""If you apply this waveform to this circuit, what is the output across the"", ""options"": [""Zero"", ""Pulsed negative"", ""Pulsed positive""], ""correct"": """", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M3,,,16. What value is the same as the equivalent D.C. heating effect?,Root Mean Square,Average,Peak,,Root Mean Square,MEDIUM,,,,DRAFT,Found in Suntech corpus (score=1),1,261722955-Module-3.pdf,"{""raw"": ""16. What value is the same as the equivalent D.C. heating effect?"", ""question"": ""16. What value is the same as the equivalent D.C. heating effect?"", ""options"": [""Root Mean Square"", ""Average"", ""Peak""], ""correct"": ""Root Mean Square"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M3,M3.3.2,2,circuit containing resistance & inductance?,Current leads voltage by up to 90°,Current lags voltage by up to 90°,Current lags voltage by 90°,,Current leads voltage by up to 90°,EASY,17. What is the relationship between the voltage and the current in an A.C,,,REVIEWED,Capacitive circuit: current leads voltage,1,261722955-Module-3.pdf,"{""raw"": ""circuit containing resistance & inductance?"", ""question"": ""circuit containing resistance & inductance?"", ""options"": [""Current leads voltage by up to 90°"", ""Current lags voltage by up to 90°"", ""Current lags voltage by 90°""], ""correct"": ""Current leads voltage by up to 90°"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.3.2"", ""level"": ""2"", ""difficulty"": ""EASY"", ""subTopic"": ""17. What is the relationship between the voltage and the current in an A.C"", ""isEssay"": false}",False
M3,M3.3.2,2,What shape is the waveform when the input pulse and the time base,Square,Rectangular,Saw tooth,,Saw tooth,MEDIUM,,,,REVIEWED,Oscilloscope: unequal pulse and time base produces sawtooth,1,261722955-Module-3.pdf,"{""raw"": ""What shape is the waveform when the input pulse and the time base"", ""question"": ""What shape is the waveform when the input pulse and the time base"", ""options"": [""Square"", ""Rectangular"", ""Saw tooth""], ""correct"": ""Saw tooth"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.3.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M3,,,19. A sine wave has 5 amps RMS value. What is the peak value?,6.37 amps,7.07 amps,10 amps,,7.07 amps,MEDIUM,,,,DRAFT,Computed RMS*√2 = 7.07,1,261722955-Module-3.pdf,"{""raw"": ""19. A sine wave has 5 amps RMS value. What is the peak value?"", ""question"": ""19. A sine wave has 5 amps RMS value. What is the peak value?"", ""options"": [""6.37 amps"", ""7.07 amps"", ""10 amps""], ""correct"": ""7.07 amps"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M3,,,In this circuit,current leads voltage,current lags voltage,current = voltage,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,261722955-Module-3.pdf,"{""raw"": ""In this circuit"", ""question"": ""In this circuit"", ""options"": [""current leads voltage"", ""current lags voltage"", ""current = voltage""], ""correct"": """", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M3,M3.3.2,2,Decreasing the field current in a shunt motor will,increase speed and decrease torque,increase speed and increase torque,decrease speed and increase torque,,increase speed and decrease torque,MEDIUM,,,,REVIEWED,"Decreasing field flux increases speed, decreases torque",1,261722955-Module-3.pdf,"{""raw"": ""Decreasing the field current in a shunt motor will"", ""question"": ""Decreasing the field current in a shunt motor will"", ""options"": [""increase speed and decrease torque"", ""increase speed and increase torque"", ""decrease speed and increase torque""], ""correct"": ""increase speed and decrease torque"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.3.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M3,M3.3.2,2,Power factor relates to,true power and apparent power,KW and KVAR,horsepower and Watts,,true power and apparent power,EASY,,,,REVIEWED,PF = true power / apparent power,1,261722955-Module-3.pdf,"{""raw"": ""Power factor relates to"", ""question"": ""Power factor relates to"", ""options"": [""true power and apparent power"", ""KW and KVAR"", ""horsepower and Watts""], ""correct"": ""true power and apparent power"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.3.2"", ""level"": ""2"", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M3,M3.1.5,,In a delta-connected generator,"line volts = phase volts, line current = root 3 times phase current.","line volts = phase volts, line current = phase current divided by root 3","line voltage = root 3 times phase voltage, line current = phase current",,"line voltage = root 3 times phase voltage, line current = phase current",EASY,,,,DRAFT,Found in Suntech corpus (score=2),1,261722955-Module-3.pdf,"{""raw"": ""In a delta-connected generator"", ""question"": ""In a delta-connected generator"", ""options"": [""line volts = phase volts, line current = root 3 times phase current."", ""line volts = phase volts, line current = phase current divided by root 3"", ""line voltage = root 3 times phase voltage, line current = phase current""], ""correct"": ""line voltage = root 3 times phase voltage, line current = phase current"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.1.5"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M3,,,"If current lags voltage by 90°, the circuit is",capacitive,resistive,inductive,,inductive,EASY,,,,DRAFT,Current lags 90° = inductive,1,261722955-Module-3.pdf,"{""raw"": ""If current lags voltage by 90°, the circuit is"", ""question"": ""If current lags voltage by 90°, the circuit is"", ""options"": [""capacitive"", ""resistive"", ""inductive""], ""correct"": ""inductive"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M3,,,"In a 3 phase motor, if 1 phase is lost, the motor",remains at the same speed,runs at 1 third speed,runs at 2 thirds speed,,runs at 1 third speed,EASY,,,,REVIEWED,Single phasing: motor runs at ~1/3 speed (or 2/3 depending on load),1,261722955-Module-3.pdf,"{""raw"": ""In a 3 phase motor, if 1 phase is lost, the motor"", ""question"": ""In a 3 phase motor, if 1 phase is lost, the motor"", ""options"": [""remains at the same speed"", ""runs at 1 third speed"", ""runs at 2 thirds speed""], ""correct"": ""runs at 1 third speed"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M3,,,A three-phase motor has the windings,120° apart,90° apart,180°apart,,120° apart,EASY,,,,REVIEWED,Three-phase windings 120° apart,1,261722955-Module-3.pdf,"{""raw"": ""A three-phase motor has the windings"", ""question"": ""A three-phase motor has the windings"", ""options"": [""120° apart"", ""90° apart"", ""180°apart""], ""correct"": ""120° apart"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M3,M3.3.2,2,found that line and phase voltages were equal. The generator is?,delta wound,star wound.,either delta or star wound,,delta wound,MEDIUM,"27. When measuring the phase and line voltages of a generator, it was",,,REVIEWED,Delta connection: line voltage = phase voltage,1,261722955-Module-3.pdf,"{""raw"": ""found that line and phase voltages were equal. The generator is?"", ""question"": ""found that line and phase voltages were equal. The generator is?"", ""options"": [""delta wound"", ""star wound."", ""either delta or star wound""], ""correct"": ""delta wound"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.3.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": ""27. When measuring the phase and line voltages of a generator, it was"", ""isEssay"": false}",False
M3,,,To change the direction of a 3-phase induction motor you would,swap two of the stator connections,swap all of the input connections,remove one of the input connections,,swap two of the stator connections,MEDIUM,,,,REVIEWED,Swap two stator connections to reverse direction,1,261722955-Module-3.pdf,"{""raw"": ""To change the direction of a 3-phase induction motor you would"", ""question"": ""To change the direction of a 3-phase induction motor you would"", ""options"": [""swap two of the stator connections"", ""swap all of the input connections"", ""remove one of the input connections""], ""correct"": ""swap two of the stator connections"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M3,M3.3.2,2,To calculate generator output you need to know the,armature speed and number of series conductors,armature speed and number of parallel conductors,armature speed and field strength,,armature speed and number of series conductors,MEDIUM,,,,REVIEWED,Generator output depends on armature speed and series conductors,1,261722955-Module-3.pdf,"{""raw"": ""To calculate generator output you need to know the"", ""question"": ""To calculate generator output you need to know the"", ""options"": [""armature speed and number of series conductors"", ""armature speed and number of parallel conductors"", ""armature speed and field strength""], ""correct"": ""armature speed and number of series conductors"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.3.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M3,M3.3.2,2,"In a shunt motor, if you reverse both field current and armature current,",stop,change direction,continue to run in the same direction,,continue to run in the same direction,MEDIUM,,,,REVIEWED,"Reversing both = same direction (torque = K*phi*I, both reverse = same)",1,261722955-Module-3.pdf,"{""raw"": ""In a shunt motor, if you reverse both field current and armature current,"", ""question"": ""In a shunt motor, if you reverse both field current and armature current,"", ""options"": [""stop"", ""change direction"", ""continue to run in the same direction""], ""correct"": ""continue to run in the same direction"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.3.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M3,,,The permanent magnet in an A.C generator induces,A.C. in the exitor generator,D.C. in the exitor generator,A.C. in the main generator,,D.C. in the exitor generator,EASY,,,,REVIEWED,Permanent magnet exciter produces DC for field,1,261722955-Module-3.pdf,"{""raw"": ""The permanent magnet in an A.C generator induces"", ""question"": ""The permanent magnet in an A.C generator induces"", ""options"": [""A.C. in the exitor generator"", ""D.C. in the exitor generator"", ""A.C. in the main generator""], ""correct"": ""D.C. in the exitor generator"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M3,M3.1.5,,32. What charge does the nucleus of an atom possess?,Positive,Negative,Neutral,,Positive,MEDIUM,,,,DRAFT,Nucleus has positive charge,1,261722955-Module-3.pdf,"{""raw"": ""32. What charge does the nucleus of an atom possess?"", ""question"": ""32. What charge does the nucleus of an atom possess?"", ""options"": [""Positive"", ""Negative"", ""Neutral""], ""correct"": ""Positive"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.1.5"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M3,,,33. What does the following circuit represent?,Integrator,Low pass filter,Differentiator,,Integrator,EASY,,,,REVIEWED,RC integrator circuit,1,261722955-Module-3.pdf,"{""raw"": ""33. What does the following circuit represent?"", ""question"": ""33. What does the following circuit represent?"", ""options"": [""Integrator"", ""Low pass filter"", ""Differentiator""], ""correct"": ""Integrator"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M3,,,34. What is the maximum number of electrons in shell N of an atom?,16,32,18,,32,MEDIUM,,,,REVIEWED,Shell N (n=4): 2n^2 = 32,1,261722955-Module-3.pdf,"{""raw"": ""34. What is the maximum number of electrons in shell N of an atom?"", ""question"": ""34. What is the maximum number of electrons in shell N of an atom?"", ""options"": [""16"", ""32"", ""18""], ""correct"": ""32"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M3,M3.03.03,,voltage begins to decay?,20 hours,4 hours,40 hours,,20 hours,EASY,"35. Two 10V, 20 Ah batteries are connected in parallel and connected",,,REVIEWED,"Computed: parallel batteries = 20Ah, I=10V/10ohm=1A, t=20h",1,261722955-Module-3.pdf,"{""raw"": ""voltage begins to decay?"", ""question"": ""voltage begins to decay?"", ""options"": [""20 hours"", ""4 hours"", ""40 hours""], ""correct"": ""20 hours"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""35. Two 10V, 20 Ah batteries are connected in parallel and connected"", ""isEssay"": false}",False
M3,M3.1.5,,A 10 V battery supplies a resistive load of 10 ohms for 1 minute. What,100 W,10 VA,10 W,,10 W,MEDIUM,,,,REVIEWED,Computed: P = V^2/R = 100/10 = 10W,1,261722955-Module-3.pdf,"{""raw"": ""A 10 V battery supplies a resistive load of 10 ohms for 1 minute. What"", ""question"": ""A 10 V battery supplies a resistive load of 10 ohms for 1 minute. What"", ""options"": [""100 W"", ""10 VA"", ""10 W""], ""correct"": ""10 W"", ""answer_text"": null, ""category"": null, ""source_file"": ""261722955-Module-3.pdf"", ""source_module"": ""M3"", ""fmt"": ""csv"", ""module"": ""M3"", ""syllabusRef"": ""M3.1.5"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
